Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1058343,-,-,-,36.13,-80.26,-5,289,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Cloud Type,Solar Zenith Angle,Fill Flag,Precipitable Water,Wind Direction,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,7,18,12,30,145,859,15,0.162,0.6000000000000001,33.86,34,980,975,975,859,145,0,15.18,0,2.984,101.10000000000001,60.0410,47.2878
2006,7,18,13,0,148,852,15,0.162,0.7000000000000001,32.28,35,980,964,964,852,148,0,16.77,0,3.02,86,59.2989,46.7003
2006,7,18,13,30,146,846,15,0.162,0.8,32.27,35,980,940,940,846,146,0,20.44,0,3.0540000000000003,86,57.6496,45.3933
2006,7,18,14,0,145,835,16,0.162,0.9,32.660000000000004,35,980,900,900,835,145,0,25.28,0,3.088,70.4,54.9184,43.2295
2006,7,18,14,30,142,821,16,0.162,1,32.660000000000004,35,980,848,848,821,142,0,30.740000000000002,0,3.121,70.4,51.3632,40.4124
2006,7,18,15,0,138,801,16,0.162,1.1,33.14,35,980,782,782,801,138,0,36.51,0,3.154,59.1,46.8854,36.8649
2006,7,18,15,30,133,777,16,0.162,1.2000000000000002,35.02,34,980,706,706,777,133,1,42.46,0,3.1590000000000003,59.1,41.7540,32.7997
2006,7,18,16,0,126,746,16,0.162,1.3,35.49,34,980,621,621,746,126,0,48.49,0,3.165,54.800000000000004,36.0681,28.2958
2006,7,18,16,30,118,707,16,0.162,1.3,35.49,34,980,529,529,707,118,0,54.54,0,3.1470000000000002,54.800000000000004,29.9990,23.4896
2006,7,18,17,0,108,657,16,0.162,1.4000000000000001,35.15,34,980,431,431,657,108,0,60.59,0,3.129,55.6,23.6783,18.4873
2006,7,18,17,30,96,591,16,0.162,1.2000000000000002,39.31,32,980,331,331,591,96,0,66.6,0,3.108,55.6,17.4399,13.5555
2006,7,18,18,0,81,502,18,0.162,1,48.44,31,980,232,232,502,81,0,72.53,0,3.087,59.900000000000006,11.6040,8.9545
2006,7,18,18,30,61,378,18,0.162,0.9,54.32,29,980,138,138,378,61,0,78.37,0,3.06,59.900000000000006,6.5936,5.0362
2006,7,18,19,0,35,204,20,0.162,0.9,69.18,27,980,56,56,204,35,0,84.08,0,3.033,68.60000000000001,0.0000,0.0000
2006,7,18,19,30,0,0,20,0.162,0.9,73.39,26,980,0,0,0,0,0,89.62,0,3.001,68.60000000000001,0.0000,0.0000
2006,7,18,20,0,0,0,19,0.162,1,73.62,25,980,0,0,0,0,0,94.96000000000001,0,2.97,79.30000000000001,0.0000,0.0000
2006,7,18,20,30,0,0,19,0.162,1,73.63,25,980,0,0,0,0,0,100.05,0,2.939,79.30000000000001,0.0000,0.0000
2006,7,18,21,0,0,0,19,0.162,1,72.46000000000001,25,980,0,0,0,0,0,104.84,0,2.908,92.9,0.0000,0.0000
2006,7,18,21,30,0,0,19,0.162,0.9,76.91,24,980,0,0,0,0,0,109.24000000000001,0,2.907,92.9,0.0000,0.0000
2006,7,18,22,0,0,0,19,0.162,0.9,76.3,24,980,0,0,0,0,0,113.19,0,2.906,110,0.0000,0.0000
2006,7,18,22,30,0,0,19,0.162,0.8,76.3,24,980,0,0,0,0,0,116.60000000000001,0,2.9370000000000003,110,0.0000,0.0000
2006,7,18,23,0,0,0,19,0.162,0.8,75.67,24,980,0,0,0,0,0,119.36,0,2.968,130.8,0.0000,0.0000
2006,7,18,23,30,0,0,19,0.162,0.6000000000000001,75.66,24,980,0,0,0,0,0,121.4,0,3.011,130.8,0.0000,0.0000
2006,7,19,0,0,0,0,19,0.162,0.5,74.42,24,980,0,0,0,0,0,122.63,0,3.055,160.5,0.0000,0.0000
2006,7,19,0,30,0,0,19,0.162,0.4,79.02,23,980,0,0,0,0,0,122.99000000000001,0,3.104,160.5,0.0000,0.0000
2006,7,19,1,0,0,0,19,0.162,0.4,78.84,23,980,0,0,0,0,0,122.48,0,3.154,257.1,0.0000,0.0000
2006,7,19,1,30,0,0,19,0.162,0.5,83.76,22,980,0,0,0,0,0,121.11,0,3.205,257.1,0.0000,0.0000
2006,7,19,2,0,0,0,19,0.162,0.7000000000000001,84.09,22,980,0,0,0,0,0,118.94,0,3.2560000000000002,307.6,0.0000,0.0000
2006,7,19,2,30,0,0,19,0.162,0.7000000000000001,89.39,21,980,0,0,0,0,0,116.05,0,3.307,307.6,0.0000,0.0000
2006,7,19,3,0,0,0,19,0.162,0.8,89.07000000000001,21,980,0,0,0,0,0,112.55,0,3.359,333.1,0.0000,0.0000
2006,7,19,3,30,0,0,19,0.162,0.8,89.08,21,980,0,0,0,0,0,108.51,0,3.3890000000000002,333.1,0.0000,0.0000
2006,7,19,4,0,0,0,18,0.162,0.9,87.29,21,980,0,0,0,0,0,104.04,0,3.4210000000000003,352.6,0.0000,0.0000
2006,7,19,4,30,0,0,18,0.162,1,87.31,21,980,0,0,0,0,0,99.2,0,3.4330000000000003,352.6,0.0000,0.0000
2006,7,19,5,0,0,0,18,0.162,1.2000000000000002,86.22,21,980,0,0,0,0,0,94.07000000000001,0,3.4450000000000003,4.7,0.0000,0.0000
2006,7,19,5,30,8,20,18,0.162,1.7000000000000002,81.14,22,980,8,8,20,8,0,88.68,0,3.4530000000000003,4.7,0.0000,0.0000
2006,7,19,6,0,44,168,18,0.162,2.2,76.24,23,980,65,65,168,44,0,83.11,0,3.462,12.200000000000001,0.0000,0.0000
2006,7,19,6,30,77,316,18,0.162,2,71.81,24,980,146,146,316,77,0,77.38,0,3.473,12.200000000000001,7.0107,5.3642
2006,7,19,7,0,104,422,18,0.162,1.9000000000000001,69.29,25,980,238,238,422,104,0,71.52,0,3.485,15.700000000000001,12.0164,9.2866
2006,7,19,7,30,125,510,18,0.162,1.6,61.59,27,980,336,336,510,125,0,65.57000000000001,0,3.503,15.700000000000001,17.8454,13.8836
2006,7,19,8,0,145,567,18,0.162,1.4000000000000001,54.71,29,980,432,432,567,145,0,59.56,0,3.521,17,23.8776,18.6537
2006,7,19,8,30,159,620,18,0.162,1.2000000000000002,51.660000000000004,30,980,528,528,620,159,0,53.51,0,3.541,17,30.0791,23.5612
2006,7,19,9,0,175,651,18,0.162,1.1,46.63,31,980,616,616,651,175,0,47.46,0,3.5620000000000003,32.800000000000004,35.9014,28.1723
2006,7,19,9,30,185,684,18,0.162,1.1,46.63,31,980,698,698,684,185,0,41.45,0,3.591,32.800000000000004,41.3876,32.5177
2006,7,19,10,0,228,652,18,0.162,1.1,43.7,32,980,759,759,652,228,0,35.54,0,3.621,49,45.5932,35.8534
2006,7,19,10,30,236,672,18,0.162,1.1,43.7,32,980,820,820,672,236,0,29.82,0,3.658,49,49.7363,39.1357
2006,7,19,11,0,243,686,18,0.162,1.2000000000000002,41.53,33,980,868,868,686,243,0,24.46,0,3.6950000000000003,56.7,53.0161,41.7345
2006,7,19,11,30,247,697,18,0.162,1.2000000000000002,41.53,33,980,903,903,697,247,0,19.8,0,3.731,56.7,55.4121,43.6330
2006,7,19,12,0,248,704,18,0.162,1.4000000000000001,39.550000000000004,34,980,924,924,704,248,0,16.47,0,3.7680000000000002,61.300000000000004,56.8506,44.7727
2006,7,19,12,30,248,706,18,0.162,1.5,39.54,34,980,929,929,706,248,0,15.36,0,3.801,61.300000000000004,57.2016,45.0511
2006,7,19,13,0,316,611,18,0.162,1.6,39.85,34,980,900,900,611,316,0,16.93,0,3.8360000000000003,64.60000000000001,55.3556,43.5944
2006,7,19,13,30,312,603,18,0.162,1.6,39.85,34,980,876,876,603,312,0,20.57,0,3.865,64.60000000000001,53.7182,42.2974
2006,7,19,14,0,450,140,18,0.162,1.7000000000000002,40.28,34,980,576,839,590,305,2,25.39,0,3.896,68,35.1432,27.6630
2006,7,19,14,30,297,572,18,0.162,1.8,42.59,33,980,788,788,572,297,0,30.830000000000002,0,3.918,68,47.7224,37.5474
2006,7,19,15,0,285,548,18,0.162,1.9000000000000001,42.97,33,980,725,725,548,285,0,36.6,0,3.9410000000000003,72.2,43.4601,34.1713
2006,7,19,15,30,345,202,18,0.162,1.9000000000000001,42.97,33,980,494,652,517,271,2,42.54,0,3.955,72.2,29.2098,22.9453
2006,7,19,16,0,254,478,19,0.162,2,43.83,33,980,570,570,478,254,0,48.57,0,3.969,77.2,33.0969,25.9643
2006,7,19,16,30,232,431,19,0.162,2,46.37,32,980,481,481,431,232,0,54.620000000000005,0,3.986,77.2,27.2671,21.3498
2006,7,19,17,0,208,365,19,0.162,2,50.92,31,980,387,387,365,208,1,60.67,0,4.003,82.30000000000001,21.2507,16.5912
2006,7,19,17,30,141,327,19,0.162,1.8,53.92,30,980,270,292,298,174,7,66.68,0,4.029,82.30000000000001,14.2168,11.0495
2006,7,19,18,0,90,0,21,0.162,1.6,62.61,29,980,90,198,211,135,8,72.62,0,4.056,85.9,4.4978,3.4703
2006,7,19,18,30,68,16,21,0.162,1.4000000000000001,70.33,27,980,71,110,126,85,7,78.46000000000001,0,4.083,85.9,3.3912,2.5898
2006,7,19,19,0,23,0,22,0.162,1.2000000000000002,79.47,26,980,23,36,42,32,7,84.17,4,4.111,89.10000000000001,0.0000,0.0000
2006,7,19,19,30,0,0,22,0.162,1.2000000000000002,84.34,25,980,0,0,0,0,7,89.72,0,4.138,89.10000000000001,0.0000,0.0000
2006,7,19,20,0,0,0,22,0.162,1.4000000000000001,89.06,24,980,0,0,0,0,7,95.08,0,4.166,93.7,0.0000,0.0000
2006,7,19,20,30,0,0,22,0.162,1.4000000000000001,89.07000000000001,24,980,0,0,0,0,7,100.17,0,4.182,93.7,0.0000,0.0000
2006,7,19,21,0,0,0,22,0.162,1.5,89.84,24,980,0,0,0,0,3,104.96000000000001,0,4.198,99.2,0.0000,0.0000
2006,7,19,21,30,0,0,22,0.162,1.3,95.4,23,980,0,0,0,0,7,109.38,0,4.197,99.2,0.0000,0.0000
2006,7,19,22,0,0,0,22,0.162,1.2000000000000002,96.12,23,980,0,0,0,0,7,113.34,0,4.196,105.10000000000001,0.0000,0.0000
2006,7,19,22,30,0,0,22,0.162,1,100,22,980,0,0,0,0,8,116.75,0,4.191,105.10000000000001,0.0000,0.0000
2006,7,19,23,0,0,0,22,0.162,0.8,100,22,980,0,0,0,0,7,119.53,0,4.186,110.10000000000001,0.0000,0.0000
2006,7,19,23,30,0,0,22,0.162,0.6000000000000001,100,22,980,0,0,0,0,3,121.58,0,4.181,110.10000000000001,0.0000,0.0000
2006,7,20,0,0,0,0,22,0.162,0.5,100,22,980,0,0,0,0,7,122.81,0,4.1770000000000005,112.4,0.0000,0.0000
2006,7,20,0,30,0,0,21,0.162,0.4,100,21,980,0,0,0,0,3,123.18,0,4.1690000000000005,112.4,0.0000,0.0000
2006,7,20,1,0,0,0,21,0.162,0.4,100,21,980,0,0,0,0,0,122.66,0,4.162,105.80000000000001,0.0000,0.0000
2006,7,20,1,30,0,0,21,0.162,0.30000000000000004,100,21,980,0,0,0,0,0,121.29,0,4.146,105.80000000000001,0.0000,0.0000
2006,7,20,2,0,0,0,21,0.162,0.2,100,21,980,0,0,0,0,0,119.11,0,4.131,68.5,0.0000,0.0000
2006,7,20,2,30,0,0,21,0.162,0.2,100,21,980,0,0,0,0,0,116.22,0,4.102,68.5,0.0000,0.0000
2006,7,20,3,0,0,0,21,0.162,0.30000000000000004,100,21,980,0,0,0,0,0,112.71000000000001,0,4.073,16.6,0.0000,0.0000
2006,7,20,3,30,0,0,20,0.162,0.4,100,20,980,0,0,0,0,0,108.67,0,4.024,16.6,0.0000,0.0000
2006,7,20,4,0,0,0,20,0.162,0.5,100,20,980,0,0,0,0,1,104.19,0,3.976,19.900000000000002,0.0000,0.0000
2006,7,20,4,30,0,0,20,0.162,0.5,100,20,980,0,0,0,0,0,99.34,0,3.919,19.900000000000002,0.0000,0.0000
2006,7,20,5,0,0,0,20,0.162,0.5,100,20,980,0,0,0,0,0,94.2,0,3.862,36.300000000000004,0.0000,0.0000
2006,7,20,5,30,3,3,21,0.162,0.6000000000000001,100,21,980,3,3,3,3,0,88.81,0,3.819,36.300000000000004,0.0000,0.0000
2006,7,20,6,0,41,60,21,0.162,0.8,95.25,22,980,48,48,60,41,0,83.23,0,3.777,50.800000000000004,0.0000,0.0000
2006,7,20,6,30,94,145,21,0.162,0.4,89.67,23,980,126,126,145,94,1,77.49,0,3.763,50.800000000000004,6.0464,4.6254
2006,7,20,7,0,142,233,20,0.162,0.1,82.60000000000001,24,980,215,215,233,142,0,71.63,0,3.749,198.10000000000002,10.8441,8.3793
2006,7,20,7,30,182,309,20,0.162,0.4,77.82000000000001,25,980,309,309,309,182,0,65.68,0,3.7520000000000002,198.10000000000002,16.3976,12.7561
2006,7,20,8,0,215,374,20,0.162,0.8,65.8,27,980,404,404,374,215,0,59.67,0,3.7560000000000002,242.3,22.3158,17.4326
2006,7,20,8,30,242,429,20,0.162,1,62.07,28,980,496,496,429,242,0,53.620000000000005,0,3.767,242.3,28.2426,22.1219
2006,7,20,9,0,263,477,19,0.162,1.2000000000000002,57.660000000000004,29,980,585,585,477,263,0,47.57,0,3.779,243.8,34.0823,26.7441
2006,7,20,9,30,281,513,19,0.162,1.4000000000000001,57.65,29,980,665,665,513,281,0,41.56,0,3.799,243.8,39.4200,30.9712
2006,7,20,10,0,294,543,19,0.162,1.6,54.69,30,980,736,736,543,294,0,35.65,0,3.8200000000000003,246.10000000000002,44.2022,34.7591
2006,7,20,10,30,306,566,19,0.162,1.7000000000000002,54.69,30,980,796,796,566,306,0,29.94,0,3.841,246.10000000000002,48.2720,37.9831
2006,7,20,11,0,313,584,19,0.162,1.9000000000000001,51.56,31,980,844,844,584,313,0,24.6,0,3.862,248.5,51.5420,40.5737
2006,7,20,11,30,319,596,19,0.162,1.9000000000000001,51.54,31,980,879,879,596,319,0,19.96,0,3.871,248.5,53.9318,42.4670
2006,7,20,12,0,319,607,19,0.162,2,48.46,32,980,901,901,607,319,0,16.65,0,3.8810000000000002,248.10000000000002,55.4283,43.6523
2006,7,20,12,30,320,609,19,0.162,2,48.45,32,980,907,907,609,320,0,15.55,0,3.8810000000000002,248.10000000000002,55.8400,43.9784
2006,7,20,13,0,378,528,19,0.162,2,48.1,32,980,883,883,528,378,0,17.1,0,3.8810000000000002,243,54.3032,42.7653
2006,7,20,13,30,373,520,19,0.162,2,48.08,32,980,860,860,520,373,0,20.71,0,3.876,243,52.7302,41.5191
2006,7,20,14,0,357,518,19,0.162,2.1,45.2,33,980,825,825,518,357,0,25.51,0,3.871,233.20000000000002,50.3281,39.6155
2006,7,20,14,30,346,500,19,0.162,2.1,47.800000000000004,32,980,775,775,500,346,0,30.93,0,3.871,233.20000000000002,46.9278,36.9219
2006,7,20,15,0,375,262,19,0.162,2.2,47.57,32,980,586,714,482,327,8,36.69,0,3.871,224.4,35.1214,27.6144
2006,7,20,15,30,332,79,19,0.162,2.1,47.56,32,980,390,642,452,309,8,42.63,0,3.8850000000000002,224.4,23.0549,18.1101
2006,7,20,16,0,179,4,19,0.162,2.1,48.01,32,980,182,559,408,290,8,48.65,0,3.899,219.60000000000002,10.5649,8.2879
2006,7,20,16,30,255,139,19,0.162,2,50.800000000000004,31,980,336,471,363,262,7,54.7,0,3.915,219.60000000000002,19.0403,14.9079
2006,7,20,17,0,21,0,20,0.162,1.9000000000000001,53.04,31,980,21,379,306,229,6,60.75,0,3.932,213,1.1526,0.8998
2006,7,20,17,30,37,0,20,0.162,1.6,56.14,30,980,37,284,245,187,7,66.77,0,3.934,213,1.9468,1.5130
2006,7,20,18,0,5,0,21,0.162,1.4000000000000001,64.75,29,980,5,191,178,138,6,72.71000000000001,0,3.9370000000000003,202.5,0.2497,0.1926
2006,7,20,18,30,31,0,21,0.162,1.2000000000000002,72.72,27,980,31,104,104,83,6,78.56,0,3.9450000000000003,202.5,1.4802,1.1302
2006,7,20,19,0,9,0,22,0.162,1,81.22,26,980,9,33,37,29,6,84.27,4,3.9530000000000003,192.4,0.0000,0.0000
2006,7,20,19,30,0,0,22,0.162,1,86.18,25,980,0,0,0,0,7,89.83,0,3.99,192.4,0.0000,0.0000
2006,7,20,20,0,0,0,22,0.162,1.1,84.7,25,980,0,0,0,0,7,95.19,0,4.027,190.20000000000002,0.0000,0.0000
2006,7,20,20,30,0,0,22,0.162,1.1,89.91,24,980,0,0,0,0,7,100.3,0,4.078,190.20000000000002,0.0000,0.0000
2006,7,20,21,0,0,0,22,0.162,1.1,90.53,24,980,0,0,0,0,3,105.10000000000001,0,4.131,192.8,0.0000,0.0000
2006,7,20,21,30,0,0,22,0.162,1,96.14,23,980,0,0,0,0,7,109.52,0,4.164,192.8,0.0000,0.0000
2006,7,20,22,0,0,0,22,0.162,1,96.7,23,980,0,0,0,0,0,113.49000000000001,0,4.197,199.5,0.0000,0.0000
2006,7,20,22,30,0,0,22,0.162,0.9,96.69,23,980,0,0,0,0,7,116.92,0,4.2090000000000005,199.5,0.0000,0.0000
2006,7,20,23,0,0,0,22,0.162,0.9,96.49000000000001,23,980,0,0,0,0,7,119.7,0,4.221,208.3,0.0000,0.0000
2006,7,20,23,30,0,0,22,0.162,0.9,96.47,23,980,0,0,0,0,7,121.76,0,4.224,208.3,0.0000,0.0000
2006,7,21,0,0,0,0,22,0.162,0.9,95.88,23,980,0,0,0,0,7,123,0,4.227,218.9,0.0000,0.0000
2006,7,21,0,30,0,0,22,0.162,0.9,100,22,980,0,0,0,0,7,123.37,0,4.227,218.9,0.0000,0.0000
2006,7,21,1,0,0,0,22,0.162,0.9,100,22,980,0,0,0,0,3,122.85000000000001,0,4.227,227.3,0.0000,0.0000
2006,7,21,1,30,0,0,22,0.162,0.9,100,22,980,0,0,0,0,4,121.48,0,4.232,227.3,0.0000,0.0000
2006,7,21,2,0,0,0,22,0.162,1,100,22,980,0,0,0,0,4,119.3,0,4.237,232.60000000000002,0.0000,0.0000
2006,7,21,2,30,0,0,22,0.162,1,100,22,980,0,0,0,0,7,116.4,0,4.244,232.60000000000002,0.0000,0.0000
2006,7,21,3,0,0,0,22,0.162,1.1,100,22,980,0,0,0,0,7,112.88,0,4.251,234.70000000000002,0.0000,0.0000
2006,7,21,3,30,0,0,21,0.162,1.2000000000000002,100,21,980,0,0,0,0,1,108.83,0,4.239,234.70000000000002,0.0000,0.0000
2006,7,21,4,0,0,0,21,0.162,1.3,100,21,980,0,0,0,0,3,104.34,0,4.228,231.20000000000002,0.0000,0.0000
2006,7,21,4,30,0,0,21,0.162,1.5,100,21,980,0,0,0,0,0,99.48,0,4.194,231.20000000000002,0.0000,0.0000
2006,7,21,5,0,0,0,21,0.162,1.7000000000000002,100,21,980,0,0,0,0,0,94.33,0,4.1610000000000005,226.9,0.0000,0.0000
2006,7,21,5,30,3,3,21,0.162,2.1,100,21,980,3,3,3,3,0,88.94,0,4.124,226.9,0.0000,0.0000
2006,7,21,6,0,40,64,21,0.162,2.5,96.48,22,980,48,48,64,40,3,83.35000000000001,4,4.088,225.9,0.0000,0.0000
2006,7,21,6,30,92,153,21,0.162,2.7,90.81,23,980,125,125,153,92,0,77.61,0,4.054,225.9,5.9943,4.5845
2006,7,21,7,0,139,239,21,0.162,3,84.26,24,980,214,214,239,139,0,71.75,0,4.019,235.3,10.7817,8.3296
2006,7,21,7,30,179,315,21,0.162,3,79.37,25,980,308,308,315,179,0,65.79,0,3.982,235.3,16.3308,12.7029
2006,7,21,8,0,211,380,20,0.162,3,68.71000000000001,27,980,403,403,380,211,0,59.78,0,3.946,240.70000000000002,22.2464,17.3773
2006,7,21,8,30,238,434,20,0.162,2.8000000000000003,64.81,28,980,496,496,434,238,0,53.730000000000004,0,3.9050000000000002,240.70000000000002,28.2291,22.1104
2006,7,21,9,0,259,482,20,0.162,2.7,59.42,29,980,584,584,482,259,0,47.68,0,3.865,240.4,34.0117,26.6880
2006,7,21,9,30,277,518,20,0.162,2.6,56.09,30,980,664,664,518,277,0,41.67,0,3.879,240.4,39.3498,30.9155
2006,7,21,10,0,276,571,20,0.162,2.5,52.25,31,980,740,740,571,276,0,35.77,0,3.8930000000000002,233.8,44.4321,34.9393
2006,7,21,10,30,286,592,20,0.162,2.5,52.24,31,980,799,799,592,286,0,30.07,0,3.997,233.8,48.4446,38.1184
2006,7,21,11,0,445,248,20,0.162,2.5,49.230000000000004,32,980,671,843,592,306,3,24.740000000000002,0,4.102,230.20000000000002,40.9705,32.2515
2006,7,21,11,30,465,248,20,0.162,2.5,49.22,32,980,698,877,602,311,3,20.12,0,4.265,230.20000000000002,42.8203,33.7173
2006,7,21,12,0,199,10,20,0.162,2.6,46.5,33,980,208,890,579,335,4,16.830000000000002,0,4.429,232.9,12.7942,10.0759
2006,7,21,12,30,474,94,20,0.162,2.6,46.480000000000004,33,980,566,895,580,336,4,15.74,0,4.588,232.9,34.8417,27.4404
2006,7,21,13,0,413,41,20,0.162,2.6,46.480000000000004,33,980,453,866,479,408,4,17.27,0,4.748,235.70000000000002,27.8553,21.9367
2006,7,21,13,30,377,31,20,0.162,2.5,49.15,32,980,406,843,471,403,4,20.85,0,4.869,235.70000000000002,24.8903,19.5982
2006,7,21,14,0,408,56,20,0.162,2.5,49.67,32,970,459,806,461,390,4,25.63,0,4.99,234.10000000000002,27.9967,22.0373
2006,7,21,14,30,389,338,20,0.162,2.5,52.54,31,970,678,757,443,377,3,31.04,0,5.087,234.10000000000002,41.0472,32.2948
2006,7,21,15,0,271,17,20,0.162,2.6,53.660000000000004,31,970,285,696,422,358,4,36.79,0,5.1850000000000005,229.3,17.0777,13.4273
2006,7,21,15,30,239,14,20,0.162,2.5,56.800000000000004,30,970,250,624,392,336,3,42.72,0,5.228,229.3,14.7753,11.6061
2006,7,21,16,0,301,190,21,0.162,2.5,58.76,30,970,426,545,360,307,3,48.74,0,5.271,230.9,24.7211,19.3926
2006,7,21,16,30,254,129,21,0.162,2.3000000000000003,62.24,29,970,329,458,317,275,3,54.79,0,5.259,230.9,18.6360,14.5908
2006,7,21,17,0,192,289,21,0.162,2.1,65.19,29,970,333,368,275,234,8,60.84,0,5.248,235.8,18.2666,14.2599
2006,7,21,17,30,189,152,21,0.162,1.6,69.07000000000001,28,970,249,275,216,190,8,66.86,3,5.223,235.8,13.0923,10.1737
2006,7,21,18,0,107,231,23,0.162,1.1,79.77,27,970,175,185,158,138,8,72.8,0,5.198,235.9,8.7310,6.7347
2006,7,21,18,30,79,71,23,0.162,1,84.59,26,970,93,99,90,81,3,78.66,3,5.192,235.9,4.4390,3.3889
2006,7,21,19,0,27,0,23,0.162,0.9,87.94,26,970,27,29,27,26,3,84.38,4,5.186,218.20000000000002,0.0000,0.0000
2006,7,21,19,30,0,0,23,0.162,0.9,93.31,25,970,0,0,0,0,8,89.94,0,5.2410000000000005,218.20000000000002,0.0000,0.0000
2006,7,21,20,0,0,0,23,0.162,1,91.21000000000001,25,970,0,0,0,0,8,95.31,0,5.296,215.5,0.0000,0.0000
2006,7,21,20,30,0,0,23,0.162,1.1,91.22,25,970,0,0,0,0,4,100.43,0,5.361,215.5,0.0000,0.0000
2006,7,21,21,0,0,0,23,0.162,1.3,89.92,25,980,0,0,0,0,4,105.24000000000001,0,5.426,230.8,0.0000,0.0000
2006,7,21,21,30,0,0,23,0.162,1.7000000000000002,89.9,25,970,0,0,0,0,4,109.67,0,5.439,230.8,0.0000,0.0000
2006,7,21,22,0,0,0,23,0.162,2.1,89.86,25,970,0,0,0,0,8,113.65,0,5.454,237.20000000000002,0.0000,0.0000
2006,7,21,22,30,0,0,23,0.162,2.2,95.34,24,970,0,0,0,0,7,117.09,0,5.391,237.20000000000002,0.0000,0.0000
2006,7,21,23,0,0,0,23,0.162,2.4000000000000004,95.81,24,970,0,0,0,0,7,119.88,0,5.33,230.70000000000002,0.0000,0.0000
2006,7,21,23,30,0,0,23,0.162,2.4000000000000004,95.78,24,970,0,0,0,0,7,121.94,0,5.251,230.70000000000002,0.0000,0.0000
2006,7,22,0,0,0,0,23,0.162,2.4000000000000004,96.18,24,970,0,0,0,0,7,123.19,0,5.173,221.10000000000002,0.0000,0.0000
2006,7,22,0,30,0,0,23,0.162,2.4000000000000004,100,23,970,0,0,0,0,7,123.56,0,5.128,221.10000000000002,0.0000,0.0000
2006,7,22,1,0,0,0,23,0.162,2.4000000000000004,100,23,970,0,0,0,0,6,123.05,0,5.083,216.5,0.0000,0.0000
2006,7,22,1,30,0,0,23,0.162,2.6,100,23,970,0,0,0,0,6,121.67,0,5.048,216.5,0.0000,0.0000
2006,7,22,2,0,0,0,23,0.162,2.9000000000000004,100,23,970,0,0,0,0,6,119.48,0,5.013,216,0.0000,0.0000
2006,7,22,2,30,0,0,23,0.162,2.9000000000000004,100,23,970,0,0,0,0,6,116.58,0,4.978,216,0.0000,0.0000
2006,7,22,3,0,0,0,22,0.162,3,99.04,23,970,0,0,0,0,6,113.05,0,4.9430000000000005,215.60000000000002,0.0000,0.0000
2006,7,22,3,30,0,0,22,0.162,2.9000000000000004,100,22,970,0,0,0,0,6,108.99000000000001,0,4.8870000000000005,215.60000000000002,0.0000,0.0000
2006,7,22,4,0,0,0,22,0.162,2.8000000000000003,100,22,970,0,0,0,0,6,104.49000000000001,0,4.832,215.70000000000002,0.0000,0.0000
2006,7,22,4,30,0,0,22,0.162,2.6,100,22,970,0,0,0,0,7,99.63,0,4.768,215.70000000000002,0.0000,0.0000
2006,7,22,5,0,0,0,22,0.162,2.5,100,22,970,0,0,0,0,7,94.47,0,4.704,213.4,0.0000,0.0000
2006,7,22,5,30,0,0,22,0.162,2.6,100,22,970,0,0,0,0,8,89.07000000000001,0,4.654,213.4,0.0000,0.0000
2006,7,22,6,0,10,0,22,0.162,2.7,96.2,23,970,10,41,46,36,4,83.48,0,4.605,214.70000000000002,0.0000,0.0000
2006,7,22,6,30,34,0,22,0.162,3,96.2,23,970,34,116,118,91,8,77.73,0,4.57,214.70000000000002,1.6294,1.2459
2006,7,22,7,0,70,0,22,0.162,3.3000000000000003,89.7,24,970,70,206,201,143,4,71.86,0,4.5360000000000005,225.5,3.5231,2.7214
2006,7,22,7,30,155,41,22,0.162,3.3000000000000003,84.51,25,970,172,299,272,188,3,65.9,0,4.506,225.5,9.1121,7.0871
2006,7,22,8,0,219,352,21,0.162,3.4000000000000004,76.66,26,970,395,395,352,219,1,59.88,0,4.476,233.8,21.7921,17.0215
2006,7,22,8,30,263,144,21,0.162,3.3000000000000003,72.27,27,970,348,487,405,248,4,53.83,0,4.45,233.8,19.7973,15.5056
